"","logFC","logCPM","LR","PValue","FDR"
"RP11.546B8.5",3.94526108722665,-1.75008161261063,38.276310776186,6.1403553329544e-10,9.70699982564661e-09
"OBSL1",1.93121120056508,-0.179343509816301,38.2756439743644,6.14245389019285e-10,9.70699982564661e-09
"SSC5D",-1.3037893942103,0.884028892245422,38.2278200735085,6.29485297154253e-10,9.93965055629988e-09
"TCEB2P2",3.18707852088217,-1.44500649801579,38.215102993467,6.33601148492326e-10,9.99641285676421e-09
"BTLA",-1.12455761389296,2.54091713519449,38.2085072165733,6.35746455260605e-10,1.00220178670293e-08
"RP11.134K1.2",3.80373052395192,-1.70858212424758,38.1945175795038,6.40320750072152e-10,1.00858403859887e-08
"RP11.32B5.1",2.2081338183479,-0.49168130050723,38.1795839460229,6.45240078806766e-10,1.01549884429104e-08
"HVCN1",-0.987705023817128,3.24821464660051,38.176944291217,6.46113541638247e-10,1.01604002428933e-08
"RPL12P37",3.1525373803419,-1.42542708470535,38.1681711848636,6.4902508058534e-10,1.01978265118999e-08
"TSPAN32",1.05720089771232,2.37497283854717,38.1541501624426,6.53705547158361e-10,1.02559712906468e-08
"EPHB3",4.13122558579141,-1.80241460478731,38.1538838245377,6.53794781780613e-10,1.02559712906468e-08
"RP11.132A1.4",-1.41610088194266,0.553358800931804,38.1345261323054,6.6031320089765e-10,1.03497620581874e-08
"IL1RAP",-1.05074134549317,3.69340373551861,38.131742927832,6.61255739208343e-10,1.03560745769078e-08
"ZNF362",1.04798923410103,2.51395421852466,38.0300816948678,6.96622560718827e-10,1.09010634807428e-08
"CTTN",1.20561585623587,1.42804749763457,38.0081959984371,7.0448071371981e-10,1.10150468563281e-08
"RPL5P15",3.68037489617455,-1.25495417610541,38.0019847547123,7.06727011969345e-10,1.10411707855309e-08
"NFKBID",-0.896384311747893,5.34067227887391,37.9652804902793,7.20148286051144e-10,1.12416963937276e-08
"RPL5P27",3.69803581967298,-1.48845140484109,37.9361756170119,7.30971939424682e-10,1.14013793966362e-08
"LINC00176",1.17201488538652,2.78003034873977,37.9328795660555,7.32207911593378e-10,1.14113800031836e-08
"TNFSF4",-0.947829222688388,4.79820933926727,37.9256370766829,7.34931097003805e-10,1.14445236168977e-08
"RP11.728B21.3",4.06817271047438,-1.7960099091921,37.8422653458561,7.67018822785789e-10,1.19345142864115e-08
"PDK4",3.2449512135593,-1.44325774750249,37.8319835748997,7.71071968818869e-10,1.19852753373486e-08
"ATP5A1P5",3.71050937540417,-1.54006963018698,37.8308234937938,7.71530625052149e-10,1.19852753373486e-08
"RPS2P32",1.86593730987018,0.115501435847968,37.8265542567753,7.73220888331872e-10,1.20018145167047e-08
"HSP90AB7P",3.68676728460361,-1.62955844543284,37.8088654629971,7.80263776784908e-10,1.21013424071289e-08
"MAPK13",-0.840408711590405,5.53377101886386,37.7882462558684,7.88554536638773e-10,1.222004748418e-08
"RP11.1085N6.1",3.69700540946668,-1.15993732108567,37.6685379935848,8.38460470552028e-10,1.29829411844557e-08
"GRIK5",2.23632650694185,-0.5481314858993,37.6253904323534,8.57213689206256e-10,1.32556685718785e-08
"POLR3G",-1.05240070421916,3.68253561887081,37.6248401550709,8.57455548485857e-10,1.32556685718785e-08
"YBX3P1",2.3125095330308,-0.815097433809183,37.6064055796963,8.65597564936288e-10,1.33707643182791e-08
"SPIRE1",-1.03163749907398,2.88816045456797,37.5682525285292,8.82695385641516e-10,1.3623902633574e-08
"ATHL1",0.814727697556809,8.51192046426076,37.5215166863309,9.04100969414872e-10,1.39430684069327e-08
"PDLIM4",-1.47682195865042,0.403139450434861,37.5007614628157,9.13773031069017e-10,1.40700958943849e-08
"ARL5A",-1.00808404171824,5.24783299674249,37.5006942765317,9.1380450791783e-10,1.40700958943849e-08
"CCDC50",-1.12153314857304,2.60365998198032,37.4864149656861,9.20519075350828e-10,1.41621158465161e-08
"TCF7L1",3.08207635487385,-1.250934061577,37.4100243387907,9.57288331280608e-10,1.47160069195661e-08
"ACTBP12",3.22439234137552,-1.4308987879003,37.4027800792796,9.60850662630296e-10,1.47589431245494e-08
"MYO15B",0.931181199220016,4.33436164137986,37.3927584464409,9.65800646353725e-10,1.4823108320237e-08
"RAB3B",-1.76196879987572,-0.150644971913195,37.3169790022273,1.00406625448715e-09,1.53980904015476e-08
"EMILIN1",1.62336930018423,0.385602433388393,37.30043719765,1.01261901134287e-09,1.55168496266877e-08
"GAPDHP38",2.34051386411497,-0.862276850496629,37.2657258891778,1.03080398239631e-09,1.57829005604735e-08
"ADAMTS4",1.08561860728005,1.9808188270735,37.1945469838321,1.06912321912574e-09,1.63565621682035e-08
"TENC1",1.78366920105269,0.18955061350874,37.1793294483466,1.07749888320791e-09,1.64715665931026e-08
"CTC.458A3.1",3.83373979848165,-1.55244231119475,37.1727096547822,1.08116286411909e-09,1.65144184300356e-08
"AC009961.2",4.35549533850344,-1.3174492662637,37.1320535265752,1.10394075420365e-09,1.68489286948266e-08
"GOLIM4",-0.981964600450757,4.06972562481057,37.0914934744936,1.12714360527418e-09,1.71893879707354e-08
"AC004074.3",3.02906552550559,-1.09825296825011,37.0100422097188,1.17522410556769e-09,1.7908399098742e-08
"L1CAM",1.21433337702157,1.49669321138165,36.9285958302767,1.225355201253e-09,1.86574916952689e-08
"PIK3IP1",0.901695588701426,4.35145450256809,36.9248401931593,1.22771779182841e-09,1.86786406314258e-08
"PDGFC",4.45051363008892,-1.91163510938767,36.9230096441128,1.22887100368967e-09,1.86813710030002e-08
"CTC.438O3.1",3.89614932860411,-1.77018157388121,36.8388890566628,1.28305221874383e-09,1.94895936790185e-08
"ADAM12",4.62290760314116,-1.78643454851319,36.8321902289843,1.28746832755443e-09,1.95412024241548e-08
"EIF4A2P3",4.5423975677774,-1.93308363237084,36.8191980079234,1.29607669763392e-09,1.96563094419816e-08
"DKK2",3.48033168242478,-1.64788654608371,36.8076818629025,1.30375522104284e-09,1.97571436932914e-08
"ABCA7",0.903209145032555,4.98466190074995,36.786296315138,1.31813531860256e-09,1.99592944651855e-08
"EXT1",0.931508948684467,3.85513623878561,36.7761899580896,1.3249862011789e-09,2.00472084145245e-08
"KIF7",-1.0073140205498,3.09616018472968,36.772309165963,1.32762637048871e-09,2.00713253883577e-08
"ATP13A3",-0.995936967803388,6.25212153001093,36.7607475171127,1.33552322213084e-09,2.0174813398882e-08
"RPS4XP4",4.52114443983336,-1.93456616284355,36.6401246156523,1.42076948411798e-09,2.1445682574983e-08
"EIF4BP8",4.53621103067014,-1.93846700822809,36.6355855935449,1.42408154484919e-09,2.14787770738457e-08
"STEAP2",3.88565435349123,-1.78591128754575,36.5987925232132,1.45121583671797e-09,2.18708372564291e-08
"RPL32P33",5.08837780621056,-2.03338006126503,36.5573557128736,1.48239513244616e-09,2.23231951459808e-08
"AC004478.2",3.48172993631841,-1.63557202705676,36.5246383076283,1.50748666329983e-09,2.26832404983586e-08
"RP11.555K12.1",4.93343816927305,-2.01088858690629,36.5126270012703,1.51680467864963e-09,2.28055625077533e-08
"KARSP1",4.15640586338845,-1.85977102116715,36.5016525321821,1.52536875600996e-09,2.29163661582233e-08
"RPL21P133",4.50044170368352,-1.93522790640757,36.4711761529732,1.54940618845051e-09,2.32592783454015e-08
"CTB.46B19.1",5.0849443691411,-2.03608901511064,36.4611981184108,1.55735822638521e-09,2.33603733957782e-08
"RP11.416L21.2",4.08451963189274,-1.83589533254766,36.439587723597,1.57472110140173e-09,2.36023627581188e-08
"FRMD4A",1.13132278151624,1.74878893264046,36.4377565997662,1.57620119575363e-09,2.36061045593547e-08
"RP5.831K15.1",3.29036341810847,-1.56497833966219,36.4259600886075,1.58576974573369e-09,2.37308834414203e-08
"COL11A1",4.15130596286306,-1.86361096271399,36.344754198561,1.6532358914634e-09,2.47212241447586e-08
"NPR2",1.0455882771341,2.2691209440058,36.2840134500518,1.70557185918083e-09,2.54839533632275e-08
"DOCK4",2.26879230795198,-0.383589080429212,36.259673975702,1.72700611906866e-09,2.57841341590134e-08
"FOXC2",4.39414650499477,-1.60202163442269,36.2168084756706,1.76541300497447e-09,2.63370517110694e-08
"SEMA4A",-0.869863907902316,5.86745929237347,36.1800498322974,1.79902870233499e-09,2.68176889310775e-08
"FTH1P8",2.11479391525768,-0.671560667579439,36.1212562416872,1.85413280687903e-09,2.76176536490483e-08
"BCAR1",1.87265941252061,-0.343610456746209,36.1090152132958,1.86581654952968e-09,2.77701245172435e-08
"KCTD12",-1.14081279535904,2.43176578604959,36.0641721140555,1.90925137834873e-09,2.83945641035817e-08
"SYTL1",0.896116372519258,4.78474574325654,35.9712630454667,2.00249161965427e-09,2.97581732943975e-08
"RP1.89D4.1",2.26955326779194,-0.728481849894913,35.9658525263018,2.00805981610548e-09,2.98178231981298e-08
"NSG1",1.28466924746136,1.09458344065419,35.8966014832303,2.08071331028457e-09,3.08727647778882e-08
"TLN2",1.55067106649832,0.364882101975565,35.8833773457731,2.09488362231236e-09,3.10589971360608e-08
"PSTPIP2",-0.893313330286841,4.4576375572419,35.8697788541194,2.10955585595357e-09,3.12523776806712e-08
"RP11.192C21.1",3.22803067652916,-1.57938241753908,35.8641206863617,2.11569106877599e-09,3.1319084224126e-08
"GLIS2",2.0167972353852,-0.40191310813861,35.7949313289067,2.1921747936461e-09,3.24262709453357e-08
"SPON1",1.81939784672899,-0.277643496713008,35.730667547653,2.26569168464615e-09,3.34879005931714e-08
"KIF3B",-0.804216217125064,6.34419253822117,35.7253576486531,2.2718754452971e-09,3.35534491285796e-08
"AC006160.4",3.71616407899414,-1.64970565340486,35.7172681655522,2.28132873361995e-09,3.36671475034606e-08
"RP1.101G11.2",3.57029817017185,-1.70870106104721,35.6999586024663,2.30168903670303e-09,3.39415097380073e-08
"LGALS9",0.951438988531226,4.17585884660372,35.6766210363597,2.32942809400116e-09,3.43241766385655e-08
"CTB.164L20.1",3.37406743808151,-1.62445135130795,35.6125850243419,2.40727294370482e-09,3.5443999558693e-08
"RP11.24H1.1",6.14233847749828,-2.19567177392018,35.4883585443275,2.56579460069103e-09,3.77490562992772e-08
"PIK3R6",1.03725663328302,2.6083116557675,35.4732566277773,2.58576501165265e-09,3.80137178149856e-08
"PKIA",-0.995823023947795,3.41243844593048,35.4697911791638,2.59036955022474e-09,3.80522510115326e-08
"RPS24P18",5.02400147864829,-2.05779127837089,35.4654173427592,2.59619278576552e-09,3.8108614074148e-08
"APOBEC3B",-1.05887685717789,1.98637643963471,35.418939395726,2.65888821789841e-09,3.89990599850008e-08
"FAM20A",4.31226357614898,-1.93089334893034,35.4068182948044,2.6754865054696e-09,3.92125352234027e-08
"S1PR3",2.4816085669475,-1.06206633687389,35.3214400620718,2.79537778167317e-09,4.0938414306412e-08
"RP11.436H11.1",3.53837660917776,-1.52398720605142,35.3075391743855,2.81540096265573e-09,4.12002040187263e-08
"RP11.864J10.2",4.53400034724053,-1.93951479748994,35.2999778643835,2.82635270338896e-09,4.13289455903333e-08
"AC009476.1",3.58565104421278,-1.71732881883546,35.2493904726254,2.90072868415052e-09,4.23842191968224e-08
"RPL23AP77",3.97998997547869,-1.81004797926117,35.2429846394889,2.91028559265727e-09,4.24833130462717e-08
"TFB2M",-0.977563414809004,3.5741819020101,35.241878284504,2.91193936178511e-09,4.24833130462717e-08
"RP11.291B21.2",-0.855390596246724,6.18198946307417,35.239266192329,2.91584762756094e-09,4.2508006637353e-08
"AC016739.2",0.979355949589241,3.98706237953912,35.1793468609116,3.0069567209246e-09,4.38029344654051e-08
"HNRNPA1P13",3.68873252408296,-1.6704094872728,35.1472127639623,3.05698634406531e-09,4.44979385515121e-08
"GPC1",1.0714752725615,2.41794795460042,35.1032094070694,3.12685027339455e-09,4.54803809666978e-08
"RPS4XP10",4.48333480926739,-1.97593996165033,35.0984625694457,3.13448170699353e-09,4.55568420823264e-08
"RP11.742N3.1",1.53730037688976,0.690573155680749,35.0387611099938,3.23207062534164e-09,4.69396479539587e-08
"PRDX2P4",3.28991577633397,-1.63407263312661,35.0050170144533,3.28856912941461e-09,4.77240535157484e-08
"ECM1",1.35070575071012,0.609198292548512,34.9793077777713,3.33227758958654e-09,4.83218031415101e-08
"COL5A3",-1.61797749195849,0.168402009208979,34.9228109709976,3.43038300607459e-09,4.97068715797138e-08
"ATP5C1P1",2.87430340528871,-1.11784907370667,34.9064585288247,3.45931468344564e-09,5.00882658127582e-08
"TNFAIP8L3",-1.74723815358408,-0.316721570694552,34.8845324102082,3.49849147650406e-09,5.06173144620893e-08
"RP11.333E13.2",2.37605728284439,-1.02718335884624,34.87265157287,3.519905008217e-09,5.08887547721501e-08
"RPS11P7",4.44496309271545,-1.97644029744246,34.86148692232,3.54014732366663e-09,5.11428662684821e-08
"CTD.2620I22.2",3.87004627247659,-1.75235828720554,34.8579825372008,3.54652503262024e-09,5.11964505273283e-08
"RPS3AP47",3.15424878994694,-1.38901940324586,34.8460686674255,3.56829352648554e-09,5.1471963387688e-08
"TDG",-0.837295617568969,6.38129278083649,34.8266351504069,3.60408909342473e-09,5.19492481272377e-08
"FILIP1L",1.4950774232467,0.314506917370708,34.7956128364884,3.66197732945871e-09,5.27440203195685e-08
"TNIP3",-1.02007934022698,2.70229816580948,34.7848828867261,3.68221559127253e-09,5.29957285210529e-08
"TCEB1P2",4.95983854368473,-1.99124330009141,34.7681307513196,3.71403675824038e-09,5.34136395853386e-08
"SLC4A3",4.87046919036549,-2.05617266816131,34.7639299559198,3.7220593844406e-09,5.34889208168486e-08
"SLC35E4",-1.0860630959213,1.89902378558713,34.7436891247959,3.76095900000231e-09,5.40074838435961e-08
"ABCE1",-0.862389023059631,7.00815698831746,34.7324698410882,3.78269575858243e-09,5.4278996356323e-08
"DDN",-1.46284355403721,0.2210730781387,34.7050765697905,3.83629881664568e-09,5.50070200279128e-08
"ZNF521",3.15290819128983,-1.55513905848491,34.7027830775213,3.8408210756483e-09,5.50307336342888e-08
"YPEL1",1.15483495081655,1.41140266658392,34.673362723967,3.89930717983581e-09,5.57934399930378e-08
"MAN1A1",-1.00358706509993,4.31256849081057,34.673081835568,3.89986984783236e-09,5.57934399930378e-08
"AMD1",-0.858429364886271,6.59637783328744,34.6504297729674,3.94551454829497e-09,5.64043938964524e-08
"EEF1DP3",4.07376945679384,-1.89940990172451,34.644934495344,3.95666812541935e-09,5.65217259762995e-08
"SLC16A1",-0.83811988964811,5.68623278304266,34.6325182976665,3.98198526283168e-09,5.68410619549298e-08
"RPL13AP2",3.12474537472322,-1.56993173782312,34.5928372263826,4.06398943134017e-09,5.79685035243577e-08
"MIR155HG",-1.00223447903553,4.55972026530744,34.5454651183493,4.16410540716918e-09,5.93524236527049e-08
"WDR36",-0.874029948843534,5.492726433717,34.5266914491637,4.20446160987418e-09,5.98831447553349e-08
"FBXO32",1.08809422953299,1.78241491434143,34.4715664115215,4.32523710210044e-09,6.15576215161698e-08
"NRN1",1.22928374272581,1.23877310365174,34.3126219210204,4.69328055229426e-09,6.67302930670745e-08
"HNRNPKP1",1.89512970600248,-0.329490275774389,34.3116428502225,4.69564220174879e-09,6.67302930670745e-08
"RP5.849H19.2",3.31914771640614,-1.59006313293009,34.2448134080507,4.85968889905167e-09,6.90104600505598e-08
"PTPN22",-0.884526798705854,5.6017164300674,34.2408717336557,4.86954186984388e-09,6.90967933363397e-08
"RP11.110J1.2",2.2747525387562,-0.934222138623166,34.2395015203957,4.87297166453311e-09,6.90967933363397e-08
"JDP2",1.80311110869867,-0.283478407918771,34.2213074269919,4.91874348344388e-09,6.96943085154141e-08
"PFN1P1",1.31336615399123,0.912313216977135,34.1800513052192,5.02413510983717e-09,7.11350790274731e-08
"TUBA4B",4.00097420767717,-1.89773335593584,34.1374268518813,5.13539810550211e-09,7.26567939926681e-08
"EMP1",-1.07984012422036,1.95557156166911,34.0413377522527,5.39535637570387e-09,7.62784908385252e-08
"IRX5",2.94684716879126,-1.50618856342415,34.0357891894027,5.4107636199772e-09,7.64133995514425e-08
"KRT72",2.02502715873861,-0.611577938221752,34.035033746771,5.41286473757677e-09,7.64133995514425e-08
"AFF2",-2.12771399330941,-0.901912824081134,33.9801291151314,5.56777963014628e-09,7.85425383855562e-08
"CACNA2D1",3.80093478378201,-1.84777462064248,33.9705985702508,5.59511907274925e-09,7.88535844216561e-08
"FAM178B",2.07874236526073,-0.785954939290053,33.9695797482586,5.59804962117778e-09,7.88535844216561e-08
"GTF2IRD1",2.52452628775909,-1.20690683414608,33.9561927030003,5.63669933871063e-09,7.93397482121522e-08
"ADAP1",-0.978444015509727,4.04406454630452,33.9528939112024,5.64626424414152e-09,7.94161140204215e-08
"YPEL3",0.907174079441311,3.86739833012868,33.9206416953605,5.74064074798396e-09,8.06843902930933e-08
"MIR210HG",-1.32505366244532,0.770554742721547,33.8669816802163,5.90117465885848e-09,8.28799676648608e-08
"RP11.124D2.7",4.25857862877637,-1.96952807427616,33.8628717809178,5.91365397690018e-09,8.29944780883906e-08
"NPM1P14",4.46972886320194,-1.95798903539519,33.8571704071887,5.93100943018311e-09,8.31772046184671e-08
"RPS3AP30",6.07504318962019,-2.24348653007702,33.848349702451,5.95796094863161e-09,8.34941422932779e-08
"STMN3",0.988858422021389,3.15629174187524,33.8427338151364,5.97518406974958e-09,8.36143899517407e-08
"SPTBN5",1.44464321404321,0.333538783771899,33.8427096778161,5.97525820296255e-09,8.36143899517407e-08
"MAPK6PS3",4.04589489069667,-1.91969729870578,33.8302523136423,6.01364181889851e-09,8.40901736848162e-08
"AC005042.2",2.99869805563938,-1.44365128816116,33.8211386810675,6.04187905351801e-09,8.44234884499221e-08
"OPA1",-0.825980779459299,6.13777982299884,33.8027735949044,6.09918458188236e-09,8.51621951989905e-08
"SETP14",1.21733351774526,1.11336093046252,33.7898133813217,6.13995231934889e-09,8.56690801794243e-08
"RBBP4P1",1.32954051261396,0.557535741223642,33.7271328766016,6.341005397931e-09,8.84100207553097e-08
"PLAC8",0.866989224344622,4.22154804472914,33.6950186679786,6.44655554567125e-09,8.98120522550487e-08
"RPL31P11",3.13138876566975,-1.54717489715948,33.6937004279329,6.45092561936185e-09,8.98120522550487e-08
"RP11.1018J11.1",3.3846461207402,-1.71852774748727,33.6494528883089,6.59934373152221e-09,9.18117545244768e-08
"KALRN",1.3552380149099,0.602523252332629,33.6427285920931,6.62219624852074e-09,9.20629239332394e-08
"OSBPL8",-0.985165941728358,5.58198876811398,33.6132605722111,6.72328165593930e-09,9.34005492897867e-08
"PARPBP",-0.983118093452981,3.73360041577792,33.6029558492007,6.7589938796585e-09,9.37724608445522e-08
"ST5",1.9485244725804,-0.424423994199924,33.6027156193904,6.75982868637038e-09,9.37724608445522e-08
"TINAGL1",4.95311650490722,-2.10799847560406,33.5759769327142,6.85339487274425e-09,9.50017201109815e-08
"RP11.69M1.3",3.9911551327827,-1.91453881949128,33.5643494630502,6.89448626797043e-09,9.5502324224558e-08
"HOMER1",-1.1002226073268,2.32661428476873,33.5206258233114,7.05122606491113e-09,9.76030101409236e-08
"PBXIP1",0.856142160467152,5.55736168381198,33.408763987788,7.46866460718729e-09,1.03306655002803e-07
"FXYD7",1.51754466440683,0.280789540035145,33.341672511886,7.73081495209922e-09,1.06855680732005e-07
"RBBP4P4",3.19514574667379,-1.63511606226488,33.3299524898789,7.77754582802460e-09,1.07424202095502e-07
"OBSCN",0.925502033364646,3.2805479611,33.3216577688005,7.81078997715684e-09,1.07805759504859e-07
"RP11.114H23.3",3.70872205360992,-1.81211785572697,33.3037133934169,7.88319644701757e-09,1.08726904267457e-07
