"","logFC","logCPM","LR","PValue","FDR"
"MIS18A",-0.305820847874748,3.83394619269692,4.40436404147992,0.035847088137557,0.0833509863649347
"NDUFA12",0.247107295072085,5.78446175711351,4.40175797330915,0.0359019039665321,0.0834678116287625
"CACNA1F",0.763094662603372,-1.15586699701444,4.40027959339748,0.0359330390788812,0.0835295591983925
"ZFP64",-0.268550967806647,3.72047047545302,4.3987964434006,0.0359643030454307,0.0835915905391313
"RSF1",-0.265419343908347,4.15894180008119,4.39315126354226,0.0360835608849519,0.0838581036225076
"CYSLTR1",0.522532217622116,0.0949559796620926,4.39193465458214,0.0361093166523404,0.0839072779389606
"GLA",-0.238450603323834,5.11498188686161,4.39118045515805,0.0361252928112045,0.0839337177381365
"PRAM1",0.678021791326826,-0.909903801031354,4.39057004364564,0.0361382285366535,0.0839427521222683
"NUBP2",0.267972628930851,5.79749880148065,4.3905629958761,0.036138377919962,0.0839427521222683
"ARFGAP1",0.236850562881467,5.78864106284198,4.3900331149514,0.0361496110358938,0.0839581615089365
"AC018766.4",0.597817985770009,-0.48722059572323,4.38655122336012,0.0362235157421176,0.0841191044234012
"TBC1D30",-1.03979173897542,-1.91094430075337,4.38536842561291,0.0362486571251883,0.0841667814576841
"PVRL3",-0.432266469899803,0.771030698561309,4.38411540147348,0.0362753111555614,0.0842155318109605
"SLC25A5P1",1.28621748944781,-2.3180790285081,4.38394773232634,0.0362788793295751,0.0842155318109605
"TMEM66",-0.250564077232192,7.16922300594639,4.38262414081954,0.0363070596353937,0.0842702318682914
"EPHB1",1.86833449918496,-2.91049591371566,4.3814772470291,0.0363314964368442,0.0843162302891674
"EIF5",-0.244747613642714,6.59645852416858,4.38091919720823,0.0363433929991584,0.0843322903373566
"RABEP2",0.273257812511816,3.90941733888986,4.38071927255322,0.0363476560051669,0.0843322903373566
"IKZF4",-0.230680074766665,6.2708620544885,4.37999164997322,0.0363631755670697,0.0843575765633316
"MIEN1",0.247199521246923,5.21159291031918,4.37913205497297,0.0363815189252787,0.0843894063508212
"RP11.34P1.2",1.72924874853935,-2.8044364027212,4.37794318594977,0.0364069048028382,0.0844375615774121
"NDUFAF2",-0.296568590362156,3.28815740830134,4.3769799084766,0.0364274872310578,0.0844737712073916
"ATXN2",-0.257511744882144,4.21235037505341,4.37677944149724,0.036431772156439,0.0844737712073916
"TMEM217",-0.559039081263005,-0.232668098288743,4.37632402026268,0.0364415086185297,0.084480964476916
"TRIM28",0.247899399032128,9.26025862228199,4.37620142199376,0.0364441301153499,0.084480964476916
"TDRD3",-0.294827686819568,3.12616775302588,4.37536383438829,0.0364620453837254,0.0845117621228933
"RP4.655L22.4",2.23225941227915,-3.12865431177264,4.3732906501643,0.0365064286506489,0.0846038917122758
"RP11.85F14.5",-0.404181620809753,0.92039626170903,4.37216042894696,0.0365306485389102,0.0846492750796911
"AC008443.1",-0.533941380832273,0.0801390103608007,4.37179557807439,0.0365384706415605,0.0846566545959751
"DYNC1I2",-0.24597206050889,5.01857029610281,4.3707430101483,0.0365610466603655,0.0846982115209356
"ARHGAP39",2.54185981730163,-3.26302159939382,4.36986352016994,0.0365799216135485,0.0847311850089238
"CTD.2020K17.3",0.590931623333105,-0.417842726593016,4.36872035987932,0.0366044705105661,0.0847710980998855
"AC009362.2",1.03950866945623,-1.90263257567907,4.36862867159776,0.0366064402257681,0.0847710980998855
"TMEM185A",0.327943159311069,2.46551644324718,4.36700178467428,0.0366414086690373,0.0848413134517092
"MPI",0.241878338086551,5.288367413504,4.36540249005982,0.0366758181318611,0.0849102168671052
"ALS2CL",0.718188720228456,-1.06002759809765,4.36454052215533,0.0366943777458979,0.0849424125984488
"RP11.165H4.2",1.53074429479213,-2.62247661104242,4.36250760005974,0.03673818892423,0.0850279659804862
"RP11.686D22.7",-0.589879179979702,-0.47254837622146,4.36239340081233,0.0367406516381307,0.0850279659804862
"VRK3",0.251950549461143,5.02001126046872,4.36198790822632,0.0367493975077436,0.0850374257198453
"RP1.145M24.1",-2.48598306692184,-3.25688483203008,4.36082221661932,0.036774551878492,0.0850828032583824
"AP1B1",0.253069372633559,7.82934070925258,4.36064723947766,0.0367783292529113,0.0850828032583824
"FOSL1",-0.344830964649287,2.08218122735785,4.35970846989237,0.0367986021767737,0.0851189157041313
"RAF1",-0.22588720698727,6.51541784403085,4.35655895816135,0.0368667020622454,0.0852656336179261
"B4GALT4",-0.297298041239876,3.21094066545043,4.35562316284889,0.0368869615895249,0.0853016827738507
"FANCG",0.239134407144931,6.30155666194488,4.35217528506666,0.0369617071883418,0.0854637067413781
"PIGO",0.264137349786848,4.96180644551779,4.35070513058015,0.0369936264847552,0.0855266782521791
"C11orf84",0.249123146634727,5.86191067384327,4.35033631868019,0.0370016384821469,0.0855343688098761
"TMEM258",0.259041612470645,5.61988187858799,4.34762947578083,0.0370604970490031,0.085659581366112
"TERF2IP",-0.243605129688478,6.17485124063324,4.34479630668639,0.0371222075375374,0.0857913531583421
"ZNF514",-0.351755373829393,2.08947919414365,4.34440585850416,0.0371307204933872,0.0858001648869346
"NOS2",2.53634559869614,-3.26534793695298,4.3440816802662,0.0371377901168276,0.0858056396130473
"SCD",-0.231630394711473,6.92756007681134,4.34303990939028,0.0371605184240401,0.0858472872476401
"GPX7",-0.270739817021372,3.81166168084057,4.3421135449492,0.037180741147499,0.0858831367389086
"PSMD6.AS2",-0.539675864181445,-0.103167809235521,4.34011722029142,0.0372243605159711,0.0859730138182
"PYCR2",0.232745593980443,6.67557970008911,4.33951095838755,0.037237617847871,0.0859927531705105
"CNPY2",-0.248634383052547,4.63856343529225,4.33919358735254,0.0372445598785266,0.0859979054619913
"ZFX",-0.284835198911864,3.57513546113281,4.33586337808009,0.0373174851677871,0.0861524890850599
"PKP4",-0.243591840317683,5.16853244312846,4.3356875267264,0.037321340135224,0.0861524890850599
"DBNDD2",0.695642589140658,-0.963208635790348,4.33549020883355,0.0373256661831684,0.0861524890850599
"C7orf41",-0.330344054591679,2.41651809768596,4.33411147011578,0.0373559086654324,0.0862113922487319
"RNF122",-0.352669123428306,1.81002176034254,4.3324708642255,0.037391928622848,0.0862836123132461
"EXOC2",-0.235714050566118,5.40590740806296,4.33200422453136,0.037402180471484,0.0862963605291886
"HDGFRP2",0.246892641451159,5.95736922329383,4.33095565158339,0.0374252278562206,0.086338624354266
"GUCY1B3",-1.52237234518195,-2.63541662302884,4.32666418139444,0.037519708515067,0.0865456506118964
"PDXDC2P",-0.45222356477528,0.479731409379525,4.32552570445081,0.0375448150461258,0.0865732192761223
"IL7R",0.234608454881713,5.29512464319544,4.32548078232462,0.0375458060627807,0.0865732192761223
"AK1",0.551444899520673,-0.0106002335493777,4.32547708915523,0.0375458875381572,0.0865732192761223
"CRIP3",-2.16404447404087,-3.11600572400687,4.32392113806749,0.0375802300134959,0.0866414623511453
"HSPA1L",0.349516436170772,1.64364490053662,4.32347466498629,0.037590090505965,0.0866532519492855
"HSP90AB7P",1.71295437910673,-2.80240744990914,4.31864070881049,0.0376970236065034,0.0868735081042904
"TSPAN3",-0.282481487581805,4.71008442852944,4.31858068713268,0.0376983533619298,0.0868735081042904
"SUB1",-0.250654667362403,6.65630984706921,4.31851024404712,0.0376999140620207,0.0868735081042904
"BHLHB9",-0.568266563488196,-0.357844602494067,4.31513382531217,0.0377747996741391,0.0870350836869126
"WHSC1",-0.22878848483259,8.07137060754586,4.31427366133992,0.0377939021568552,0.0870681075054759
"RP11.526I2.5",-0.407574999680431,0.892065980755799,4.3130096665876,0.0378219912637,0.0871218234093177
"CTC.487M23.5",-1.02952408735782,-1.90918712519563,4.31091854225952,0.0378685092895629,0.0872179708656284
"TCN2",2.00692235193091,-3.01553566626497,4.30810247860015,0.0379312486811722,0.0873429663290185
"MAMLD1",-0.290869137688604,2.89466659930439,4.30805311935691,0.0379323493320437,0.0873429663290185
"CTXN1",0.800239911053102,-1.33618497179423,4.30711311401252,0.0379533166930672,0.087380224017145
"MCOLN1",0.310532093217235,2.87795595453093,4.3058039172914,0.0379825393209894,0.087436476078772
"TUBA4A",0.231587778603733,8.17176734704429,4.30374052568146,0.0380286442394572,0.0875315723857383
"EIF2S2P3",1.12742957121604,-2.08584020157367,4.30050452096787,0.038101068465835,0.0876872169495485
"PLBD2",0.312950731277535,3.20638637495252,4.2993717105238,0.0381264557660592,0.0877345833870428
"RTCB",-0.224043044364709,6.81284680264993,4.29841368226504,0.0381479398777502,0.0877729572054865
"ZNF286B",-0.542809461928605,-0.183219163081178,4.29555904646972,0.0382120313299286,0.0879093423979643
"NUDT5",-0.22966375662865,6.42574543684334,4.29347225675026,0.0382589547292344,0.0880062019382781
"FKBP4P1",1.84901983173994,-2.91364828741207,4.29274592333005,0.0382753011751184,0.0880318969018683
"LRSAM1",0.261634944462851,4.55117070410335,4.29254742251394,0.038279769794962,0.0880318969018683
"ZMIZ1",-0.238646451863102,6.0415736604967,4.28970787238967,0.0383437532103303,0.0881659887134296
"HAUS5",0.241749271760603,5.3158475001643,4.28953121039065,0.0383477376272052,0.0881659887134296
"ERBB2",0.351391939170858,1.63671420910434,4.28782099479806,0.0383863321026088,0.0882436081769455
"DHRS2",-1.18020907381193,-1.97474815379383,4.28540697667999,0.0384408786222846,0.088357874496324
"RAB34",0.287165667375469,3.38767830668592,4.28408954559509,0.0384706812162795,0.0884152443161503
"ENTPD5",-0.2840158125611,3.14885830887487,4.28356540664996,0.0384825448900259,0.0884313767582356
"ATG9B",0.381497953343293,1.19161778050063,4.28332240714426,0.0384880463871245,0.088432886947383
"EFCC1",1.19755745744729,-2.20873851561963,4.28241616833338,0.0385085708627451,0.0884689102818288
"RNF216P1",-0.272789206441038,3.44742050820645,4.28159630961631,0.0385271488902281,0.0885004533775153
"ANKRD11",-0.229785860801483,6.20207677613105,4.28136861477752,0.0385323101303433,0.0885011728018895
"RPS4XP5",1.53712729181791,-2.64723050631018,4.27934675100873,0.038578172246912,0.0885953622301396
"SLC36A1",-0.322908518617047,2.29101588973252,4.27912089499143,0.0385832989115037,0.0885959901420755
"CTD.2026C7.1",2.27281984903023,-3.16354435146668,4.27839057330406,0.0385998812401339,0.0886194034102474
"RP11.133K1.7",-1.43698676582953,-2.55101583818498,4.27812356068591,0.0386059457637998,0.0886194034102474
"MCM6",-0.22794008031061,8.03722198501252,4.27803053229636,0.0386080589055983,0.0886194034102474
"AC073869.20",0.559794076309027,-0.310011869090218,4.27653449706116,0.0386420580383829,0.0886862923674478
"SLC25A19",-0.232317047421742,5.78270595335165,4.27264423412228,0.0387306158030937,0.088878364737332
"GIMAP1",0.263191281164216,4.11743714070917,4.27214271895334,0.0387420477464436,0.0888934240336008
"PLAUR",0.298184708823541,2.73414816182173,4.27171623234146,0.0387517722117956,0.0889045622378194
"AKAP8",-0.249234741352105,5.11668149197675,4.27052874032175,0.0387788621053898,0.0889555325124265
"BAG6",0.25426287865005,8.00819052035841,4.26928723166128,0.0388072054981023,0.0890076279262385
"SETD5",-0.226775904058105,6.34911933369447,4.26910691369315,0.0388113239272998,0.0890076279262385
"PTP4A2",-0.240641261577885,7.56299296911673,4.26882532223399,0.0388177563411217,0.0890111973379194
"ACYP2",0.40628517345163,0.83685458606549,4.26795079338493,0.0388377403941729,0.0890393967404722
"MTMR14",0.239039302634166,5.43091689615689,4.2678602883149,0.0388398091615656,0.0890393967404722
"SLC7A8",0.648456603542053,-0.656550475759521,4.26675204061036,0.0388651508912388,0.0890863045604676
"C2orf47",-0.294090346433502,3.15720048967033,4.26242022272333,0.0389643708032036,0.0893025221610147
"C14orf142",-0.30921803156367,3.16768547906509,4.26109862263769,0.0389946947950783,0.0893608025965546
"CBX1",-0.245167159471554,5.57560902944206,4.25979637903133,0.039024598863873,0.0894181062206603
"RPL31",0.232585470941582,8.55724570100725,4.25829491238341,0.0390591076445087,0.0894859450364591
"RNF31",0.265409555171634,4.90116636142902,4.2578579913081,0.0390691555786632,0.0894977331018317
"PDCL",-0.25680926076393,4.07405274938984,4.25615284362329,0.0391083950370682,0.0895763803515282
"CINP",-0.242591042006052,4.74850666994818,4.25578190794884,0.0391169366119342,0.0895847042843884
"ADPRHL1",1.1441910435252,-2.12630705807394,4.25535785844646,0.0391267036415114,0.0895958322849713
"TLE3",0.237938186207,6.04351781761256,4.25445727784025,0.039147454982085,0.0896321071990419
"ATP1B1",-0.284997958237002,3.78628597710363,4.25242492657805,0.0391943272164284,0.0897281719759093
"RP11.727A23.4",-1.2754167515162,-2.34721402331021,4.25045997266326,0.0392397010332263,0.0898207827412597
"AK4P1",-0.858707733367965,-1.52609033958961,4.24988391411389,0.0392530135550767,0.0898399902768212
"RHBDD3",0.267852344411233,3.9941106268325,4.24751885147272,0.0393077190395214,0.0899539189001458
"IL4R",0.226773558221591,8.52663242973719,4.24551293880147,0.0393541798231056,0.0900489537065421
"FBXO27",-0.909127598315919,-1.65695794219542,4.24342453063567,0.039402612573934,0.0901484763174791
"ASL",0.261508742449623,4.76547837730288,4.24169208173813,0.0394428376413354,0.0902291981381675
"GTF3C5",0.232392142754568,6.58069708464364,4.24128991353062,0.0394521815903497,0.090239265121142
"PROB1",0.355810383409158,1.75394982048902,4.24068793012023,0.0394661723720162,0.0902599569846099
"PDE4B",0.223209101259374,6.28734680594337,4.23853186928129,0.0395163244082394,0.0903633348455982
"ALDH1L2",-2.13173666963042,-3.11334457084587,4.23754538783111,0.0395392931997447,0.0904045337376428
"RPS23",0.219574355225633,9.35044327366618,4.2348921676336,0.0396011391123743,0.0905346016902182
"RP11.125H8.1",1.98779111348186,-3.01684371404319,4.23462324334842,0.0396074133339806,0.0905355075334996
"SBF2",-0.320148235676975,2.21654453114297,4.23445006303345,0.0396114543232025,0.0905355075334996
"AC006160.4",1.7229390723927,-2.82751351180432,4.2338210720618,0.0396261348366326,0.0905577230148633
"ARHGAP29",1.4750491744219,-2.59054159103541,4.23191782026159,0.0396705911027512,0.0906479710327604
"TP53I3",0.352514003388218,1.57719083762066,4.23128455669229,0.0396853945099378,0.0906704476569356
"EIF3E",-0.239432413367948,7.38387370263518,4.22926363426081,0.0397326751272618,0.0907671110559584
"CGRRF1",-0.351951216321817,1.98478117509024,4.22642990000215,0.0397990715018136,0.0909074136968979
"PPIL2",0.232337875888134,5.57397227678442,4.2234737717845,0.0398684597434511,0.09105451427708
"ZNF124",-0.430486085228602,0.652891128079651,4.22234290511889,0.0398950377715385,0.0911038171778127
"RP11.110J1.2",0.963053940064984,-1.76858787527677,4.22205708783281,0.0399017580934544,0.0911077666036286
"GS1.393G12.12",1.31152010147472,-2.39166951195392,4.22139262992196,0.0399173858514545,0.0911320508652203
"RPL7AP31",0.817242534201697,-1.33860707759006,4.2211201735909,0.0399237957613298,0.0911352871855791
"MFSD10",0.240565329996993,5.95582987180823,4.22003713232476,0.039949286479437,0.0911713522708275
"SDCCAG8",-0.30274525010439,3.12963453739936,4.22002451683651,0.0399495835011969,0.0911713522708275
"RP11.124N14.3",1.35725024200766,-2.4524910919459,4.21954101103767,0.0399609690120889,0.0911859361644604
"MEF2BNB.MEF2B",2.19370663360825,-3.13467422364602,4.2179675970371,0.0399980430697036,0.0912591271387875
"TOE1",-0.233263916192184,5.07300478581173,4.21704898301833,0.0400197048865536,0.0912971398030538
"RP11.166B2.3",-1.03285313189459,-1.85191707885277,4.2144822742589,0.0400802956749388,0.0913942448027369
"AC093726.6",0.494318916770026,0.0845167061833164,4.21441576769063,0.0400818669355562,0.0913942448027369
"SPTAN1",0.223227971727754,7.64877742868017,4.21427625501653,0.040085163222615,0.0913942448027369
"KIF16B",-0.390300690176324,0.968984646471941,4.21420301940603,0.0400868936853381,0.0913942448027369
"CTD.2540F13.2",1.70361251018538,-2.8151994971013,4.2141856927841,0.0400873031024659,0.0913942448027369
"ZMYND11",-0.257538499472913,4.38189594743121,4.21199888939819,0.0401390111317096,0.091500705320849
"ERVH48.1",1.34216590430282,-2.43544690421562,4.20988482831733,0.0401890656862969,0.0916033421077455
"RP3.412A9.11",0.617862128420703,-0.470227925548496,4.20967357054762,0.0401940712288711,0.0916033421077455
"WTIP",0.962757405871703,-1.76931219637603,4.20858306246237,0.0402199201416444,0.0916508104089026
"MAPK13",-0.228586051601977,5.78432315158828,4.20763685901782,0.0402423626600355,0.0916905055365636
"ELOVL5",-0.241375134536549,6.16911642105215,4.20633361110186,0.0402732952572969,0.0917495326247291
"ELOVL6",-0.278009875119909,3.20149321271952,4.20553005951418,0.0402923799963214,0.0917815568795667
"RP11.175B9.2",1.86007495243871,-2.93780223915082,4.20526808138293,0.0402986041555415,0.0917842818289968
"JAM2",-1.88700851183614,-2.97101661520878,4.20290802254173,0.0403547206993667,0.0919006270417839
"TGFB3",0.50883756428342,0.108943516362661,4.20259158396748,0.0403622510845856,0.0919063107832244
"TMEM154",-0.334644132136957,2.10555114585137,4.20207752642338,0.0403744874133893,0.0919227073748344
"CEP78",-0.259900535976549,4.8135680467808,4.20100598518903,0.0404000062822602,0.0919693371595784
"INTS4",-0.238908717541907,4.78154605908121,4.20045170414854,0.0404132131883159,0.0919879310165469
"TMEM231",-0.402055603117974,1.05023849082796,4.19906752079735,0.0404462140494379,0.0920515693146103
"NEAT1",-0.356590970996122,5.62521173370473,4.19697829260459,0.0404960777473041,0.0921535651055892
"RIBC2",0.454929218524964,0.3549135412278,4.19482852702458,0.0405474536677285,0.0922589762812394
"C1orf198",-0.321045284331621,2.19588264448767,4.19379633148277,0.0405721457828057,0.0923036541955531
